Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Africa,,"Agriculture, forestry, and fishing, value added (current US$)",5039079701.95147,5342556327.174843,5374348601.485703,5750808937.856503,6097494802.985632,8359605913.494285,8791882085.993256,9215525633.628893,9469989032.923368,10116544320.37947,11169345453.356129,12199307719.049942,13738770355.36611,17069410765.389978,19977239878.545097,22627700561.9926,23733033077.82513,27222877138.564934,29804153200.759872,32769566767.871605,35797127251.78503,59864226933.53002,57380971445.25935,51368217985.7515,50177762992.42159,51841389515.777374,55249463591.51378,62471087168.707886,66470360442.9862,67078640353.05295,79488987103.75412,87575406794.31926,67560242048.52309,69008240285.53873,76835649278.57416,100143911222.98862,119979735947.95486,127819547051.8872,135153825701.73102,92126422055.54218,91638766301.25902,93481319214.22786,113284530394.27808,124624969045.97514,134079799426.54443,153010059303.16724,181174319307.4365,214085719582.43167,261113218877.1157,263532612405.2196,283830426759.55115,301945844782.8964,320595320512.8554,343484418808.49493,363778619962.4539,346811382124.9629,325157377904.8516,327329694191.08307,347945431417.56165,371565708284.0907,394164918338.1178,418491726217.4252,450109202255.0701,444237088298.889
Africa,,Permanent cropland (% of land area),,2.268256263862123,2.290588425938648,2.307902040600025,2.3329439066409794,2.3757053744870675,2.3951840500254638,2.4155792092572845,2.426917243334025,2.4635479779393727,2.522908337426639,2.561324901964809,2.591988519951548,2.6446861030647675,2.6777066155079376,2.7231767367681807,2.7513409085791807,2.8016665782049475,2.868498296615687,2.874698251557567,2.8926701717349026,2.949776346633919,2.93962837122915,2.9879588869114064,3.032175229960042,3.0792204629426383,3.109379656000586,3.1748246781701583,3.195820504681916,3.188489990558946,3.157312211524531,3.1169942065131453,3.128753442546377,3.107046582210496,3.100586592148006,3.1129987493412874,3.164807052339241,3.179633792590614,3.2835729050879574,3.401493992206416,3.479319520590117,3.4745327234812104,3.5016474320858384,3.5284641678429165,3.580944263805598,3.607717889615536,3.655988069837398,3.657730158543608,3.699229189555307,3.730224917562202,3.703618993813441,3.789967171162042,3.717264709715644,3.755188338581399,3.8610260971965737,3.945555390528411,3.9500083197855047,4.016107170021193,4.116644409211561,4.1622469460666585,4.2205313409480985,4.308676505239135,4.330730299031665,
Africa,,Forest area (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.05136430858825,32.90224496322975,32.75312561787125,31.93332086370705,31.78793135607941,31.64254186082997,31.49715235320233,31.35176284557468,31.20637333794704,31.0609838303194,30.91559432269175,30.77493972152253,30.6342851203533,30.49363051918408,30.278238639727263,30.137780850632865,29.997412854635293,29.85697166593043,29.71655797988508,29.57614021567425,29.434819134309148,29.306097387132848,28.49651637519448,28.365300541574022,28.23406711432367,28.102735761870097,27.96181611670266,27.825483552043185,27.684176528556268,27.540294926377943,27.39741406180271,27.253827564464952,27.110673367781164,
Africa,,Fertilizer consumption (kilograms per hectare of arable land),,13.319788909278934,14.274207483989736,15.763321767621411,16.54201623905075,16.29499038749122,13.928465220251685,15.573518088984642,15.310819434605058,16.248688362332018,17.937052010631085,19.14136260236983,21.58957449085364,19.06669748612898,19.34774453862321,19.54742985334934,48.39734109110874,50.48869586767707,55.8869102382824,66.17313513448677,51.52021202303391,28.38034806153299,48.61776631765151,38.80693007787138,27.035177832833643,28.73890499167893,31.12611670355668,32.24464524322373,29.636626946714745,29.20398431196194,28.432253124929566,29.10429481025361,27.17340221925511,27.84065923021486,25.84324015020795,28.40357326468752,30.11787708723408,28.823198210386465,28.303760809553783,28.892119516715663,30.592858095353105,28.583722407489297,31.168753547207743,28.65778922809061,32.004917506602446,33.59392789748422,30.814008158774488,31.719662302417884,29.15823247013157,28.48289266066108,29.293554272146835,38.87422522514779,40.47291647095252,38.94820314051636,40.14215199925918,46.58076574560192,43.14331719772813,48.47034769029224,43.97840977039772,50.20774981697369,44.131839428845495,44.351172111618034,43.98362476536826,
Africa,,Agricultural water withdrawal as % of total renewable water resources,,,,,,,,,,,0.238623646,0.2533330175,0.2680423885,0.28275176,3.552239324666667,3.562045572,3.699798110666667,3.8375506493333336,3.975303188,4.113055726333333,8.521100570166666,9.024520070166666,9.527939570166666,10.031359070333332,9.713998418285714,29.686854891583334,35.28088944541667,17.55471624003448,19.329716606633333,21.65115660896667,23.341988162666667,22.55328106275676,21.29254560917949,21.081441337179488,20.46562146255,20.267243793575,20.0917285055,19.91371715415,19.73570580265,19.09023035897561,18.149320289581397,18.656934226860468,18.76275713059091,19.136428245977275,19.473553885954544,19.82740840315909,20.26484649406818,20.687918135477272,21.216263085636363,21.57354592252273,22.02996626327273,22.459512104840908,23.45676476158696,23.61853249754348,23.79970641197826,23.967915586282608,23.696030162553196,23.631036464276598,23.9055510962766,24.047521846425536,24.254258628382978,24.176712911489364,24.171799091297878,
Africa,,Agricultural land (% of land area),,38.32946704365597,38.41096280836087,38.49999405062139,38.61142240838024,38.753538995796696,38.80188866790096,38.9485695028766,39.07982178393521,39.283135553653885,39.30692366312338,39.39214875660065,39.54693422249801,39.694639182899074,39.84968665430405,39.78698651454048,39.96243086422931,40.05588992261146,40.224018821201724,40.1899958106676,40.14517063541076,40.27148156837955,40.3792026247256,40.46001934886665,40.580343722584445,40.77386106540349,40.927656643960624,41.03072438451429,41.12785860182592,41.10178113433328,41.15708207244542,41.27773545391606,41.34907955850868,41.90130886303454,41.88162108756324,42.088800591737474,42.27641168629832,42.44285021451413,42.64764740949795,43.0269873116458,43.21339152576275,43.4321718391334,43.62303787423654,43.83838577812216,43.64743982018562,43.85315920261556,43.98671771870989,44.004523979307926,44.40748236890718,44.70166365471535,44.87889752585839,45.01588012809607,45.48980751067038,45.684699536063576,45.84426012667791,46.03376963059023,46.22005725457707,46.40082969350525,46.62901271569894,46.67497627593019,46.83737780528253,47.03332385266263,47.10698566263649,
Africa,,"Agriculture, forestry, and fishing, value added (% of GDP)",41.037114192255125,40.11299024261267,40.146120381882376,40.67923732933174,38.59969984219168,36.713013797087534,34.93123290600459,34.666379444675314,33.56556491055527,32.736498679763216,33.509945566036414,32.852359033222065,33.69370398367386,33.90848043997964,32.391562716376455,32.46864954430464,31.27993268002293,31.84306326799246,30.67947833774945,29.92409536538173,27.86000834458068,27.76483727202629,26.93735117547925,26.276999820477783,25.752032976694863,26.425956909309125,25.98657458916204,26.66983509539462,27.12854634977656,26.305982721456267,25.469334321414944,24.786505646277632,24.24399215679444,24.571876888112477,24.512519778744338,24.29197655795872,24.434147336655112,23.90619991413791,24.39476959684795,23.11472122942232,22.5600112190617,22.18205492507547,21.664953580511696,21.23984408744048,20.684909113362423,20.831496490226456,19.635897871660912,19.157250374832465,19.036188801945904,19.591219556513515,19.030523580562026,18.24632972526906,18.443609817289463,17.559978821144,17.36520431348989,17.555280140233595,17.62646413063943,17.88478906112242,17.448905452556325,17.156815777826615,18.101057789178636,17.751557627085226,17.681170946286922,17.48736385185787
Asia,,Forest area (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.626273293222805,25.58843981920996,23.07065658519836,23.043014573036075,23.21707349703543,23.19021829489054,23.163761843133408,23.13690294209465,23.110423667405367,23.08474418892013,23.04646520411096,23.042583916929782,23.039522791475328,23.03037964895713,23.0912763922085,23.08367027892434,23.079369548562752,23.07878391141483,23.073813839521694,23.07342755821632,23.068651180851017,23.027456584834788,22.98418159564934,22.94356094820777,22.90180392895505,22.869371761235467,22.826632567633343,22.782919409379858,22.75294832386432,22.72157510560138,22.691245454938283,22.653938281711373,23.44891139001492,
Asia,,"Agriculture, forestry, and fishing, value added (current US$)",44167953292.41446,49141065429.567314,50033458412.65925,56532920362.19857,63266138892.40205,68074014518.20581,67567010795.47401,72631157396.25667,76103358627.88782,80969819455.23146,84163379594.68709,86008127065.23138,92629538327.00854,114360435598.87823,133397435986.1242,145047304118.36862,141078671063.8496,155754357050.37955,162145713932.30084,191183448936.40967,202134408803.727,215617052974.8618,223632521403.3029,257607757234.70987,266861166352.7568,278106059699.5673,293622322526.9094,297401903637.11145,321614784282.49426,327916220532.06195,365989713560.21313,337342559349.3592,351526946450.1538,338383771565.49365,477509792542.4221,539047594573.2939,574803732830.1626,554253690331.2574,531741341987.0143,549519737780.4439,561716097804.6091,542585964455.4304,560981817027.3325,612971818356.7489,695794905862.7087,745538136586.9594,814091701752.5253,985706315985.0125,1149627497597.6265,1207837045680.0264,1441502091153.0496,1670445774309.6038,1778871665110.7273,1860754298312.844,1932685697398.9111,1931005991489.2,1962597814240.6855,2062706991769.079,2112443945651.1863,2200966516308.7207,2342020048556.9736,2613427360025.017,2666818142361.6006,2595664308583.844
Asia,,Agricultural land (% of land area),,29.800204136382284,29.866961395939065,30.08531218349189,30.19594969473831,30.287165294780607,30.280470472400044,30.399624536789872,30.41736927454561,30.42122367141015,30.517525699587654,30.36708230265222,30.69670041184802,31.01138170782336,30.73441631216996,30.36495645124599,30.214076924500755,30.271972193904496,30.333849985043468,30.358209560911803,30.447096271436703,30.48462439216555,30.6423977331983,30.64680751811404,30.834535833056982,30.987215361904987,31.11694222230174,31.41688821802069,31.599471354045686,31.67130004737576,31.716207498270013,31.74848427248025,35.677361070795804,35.70696339326269,35.71649480595307,35.83915863987024,35.95936792898688,36.2092015329497,36.372190891950815,36.35659379548581,36.57033809419463,36.72570433648904,36.974344349193366,36.826870391106674,36.690236569073086,36.54262724278649,36.50455014543471,36.4434165440109,36.31551503718739,36.16188529560396,35.79546729555611,35.8681153664291,35.91347743088088,35.99735018482399,36.07045176815232,36.26591446507199,36.275064425707846,36.40554778894722,36.41986829997058,36.66649346194292,36.63813223588148,36.51685554855485,37.588551021247,
